psi
2.284408118452542880e+00
2.280955993657837411e+00
2.241600304688635248e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357601027102e-15
-7.105427357600951372e-15
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357601027102e-15
-7.105427357600976615e-15
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357601027102e-15
-7.105427357601001859e-15
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357601014480e-15
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600938750e-15
-7.105427357600976615e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357600976615e-15
0.000000000000000000e+00
7.105427357600976615e-15
-7.105427357600976615e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357600951372e-15
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357600951372e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600976615e-15
-7.105427357600951372e-15
0.000000000000000000e+00
7.105427357600976615e-15
-7.105427357600951372e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600926128e-15
-7.105427357600951372e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600926128e-15
-7.105427357600976615e-15
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357600976615e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600976615e-15
-7.105427357601052346e-15
0.000000000000000000e+00
7.105427357600900885e-15
-7.105427357600951372e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600900885e-15
-7.105427357600951372e-15
0.000000000000000000e+00
7.105427357601001859e-15
-7.105427357601001859e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357601001859e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600850397e-15
-7.105427357601052346e-15
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357601001859e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600900885e-15
-7.105427357601001859e-15
0.000000000000000000e+00
7.105427357601001859e-15
-7.105427357600951372e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600900885e-15
-7.105427357601052346e-15
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357601001859e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357601001859e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600900885e-15
-7.105427357600951372e-15
0.000000000000000000e+00
7.105427357600951372e-15
-7.105427357601001859e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600850397e-15
-7.105427357601052346e-15
0.000000000000000000e+00
7.105427357601001859e-15
-7.105427357601052346e-15
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600850397e-15
-7.105427357601052346e-15
0.000000000000000000e+00
8.051475759319754597e-15
1.603629488933729690e-14
1.403175802816957154e-14
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.105427357600900885e-15
7.105427357600850397e-15
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.184183895226876330e-04
2.409361189490618130e-03
4.971902441057956049e-03
1.385619232833880735e-02
1.975688962377547889e-02
3.110540355110377395e-02
4.487675720551545511e-02
5.609594650691733519e-02
6.731513580829003029e-02
7.853432510966221192e-02
8.975351441104610639e-02
1.009727037124355797e-01
1.121918930138113835e-01
1.234110823151804981e-01
1.346302716165712621e-01
1.458494609179435963e-01
1.570686502193452405e-01
1.682878395207161315e-01
1.795070288220959875e-01
1.907262181234858078e-01
2.019454074248638320e-01
2.131645967262433827e-01
2.243837860276113871e-01
2.356029753290012629e-01
2.468221646303842554e-01
2.580413539317658600e-01
2.692605432331488524e-01
2.804797325345351755e-01
2.916989218359022362e-01
3.029181111372841184e-01
3.141373004386792678e-01
3.253564897400535449e-01
3.365756790414235478e-01
3.477948683428113141e-01
3.590140576441998022e-01
3.702332469455791863e-01
3.814524362469597363e-01
3.926716255483398976e-01
4.038908148497150630e-01
4.151100041510975003e-01
4.263291934524875981e-01
4.375483827538598214e-01
4.487675720552410930e-01
4.599867613566334668e-01
4.712059506580090762e-01
4.824251399593833534e-01
4.936443292607711197e-01
5.048635185621492827e-01
5.160827078635231713e-01
5.273018971649028330e-01
5.385210864662893782e-01
5.497402757676681517e-01
5.609594650690490347e-01
5.721786543704404648e-01
5.833978436718166849e-01
5.946170329731992332e-01
6.058362222745847792e-01
6.170554115759501190e-01
6.282746008773428814e-01
6.394937901787420831e-01
6.507129794801116418e-01
6.619321687814796462e-01
6.731513580828607513e-01
6.843705473842545128e-01
6.955897366856248487e-01
7.068089259870212748e-01
7.180281152883881690e-01
7.292473045897766015e-01
7.404664938911534877e-01
7.516856831925267102e-01
7.629048724939031523e-01
7.741240617952865888e-01
7.853432510966982250e-01
7.965624403980664514e-01
8.077816296994355660e-01
8.190008190008238875e-01
8.302200083022172050e-01
8.414391976035856535e-01
8.526583869049567665e-01
8.638775762063366503e-01
8.750967655077311891e-01
8.863159548091107398e-01
8.975351441104859607e-01
9.087543334118673988e-01
9.199735227132515014e-01
9.311927120146392678e-01
9.424119013159979463e-01
9.536310906173958157e-01
9.648502799187600454e-01
9.760694692201506983e-01
9.872886585215443489e-01
9.985078478229170162e-01
1.009727037124296345e+00
1.020946226425682779e+00
1.032165415727080093e+00
1.043384605028449208e+00
1.054603794329811439e+00
1.065822983631211640e+00
1.077042172932585418e+00
1.088261362233962082e+00
1.099480551535342077e+00
1.110699740836697202e+00
1.121918930138101844e+00
1.133138119439494496e+00
1.144357308740867829e+00
1.155576498042252931e+00
1.166795687343644250e+00
1.178014876645012476e+00
1.189234065946404684e+00
1.200453255247788897e+00
1.211672444549152683e+00
1.222891633850536897e+00
1.234110823151934211e+00
1.245330012453303548e+00
1.256549201754693534e+00
1.267768391056036448e+00
1.278987580357431098e+00
1.290206769658831298e+00
1.301425958960214846e+00
1.312645148261602390e+00
1.323864337562969284e+00
1.335083526864326187e+00
1.346302716165750368e+00
1.357521905467100387e+00
1.368741094768482602e+00
1.379960284069900123e+00
1.391179473371242370e+00
1.402398662672642571e+00
1.413617851974028117e+00
1.424837041275412330e+00
1.436056230576786552e+00
1.447275419878143898e+00
1.458494609179523671e+00
1.469713798480917655e+00
1.480932987782321186e+00
1.492152177083691189e+00
1.503371366385079844e+00
1.514590555686457396e+00
1.525809744987798089e+00
1.537028934289194071e+00
1.547720801079247366e+00
1.556723134453609214e+00
1.563435967102915436e+00
1.567980542437838132e+00
1.570225400069048094e+00
1.570796273093840734e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794936970e+00
1.570796326794876352e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.570796326794896558e+00
1.571515001774298481e+00
1.574298714128771426e+00
1.579090099071826403e+00
1.589445703645487873e+00
1.599516509580725332e+00
1.613917525331761471e+00
1.629823412849000341e+00
1.644580184362541608e+00
1.659336955876073549e+00
1.674093727389593056e+00
1.688850498903097908e+00
1.703607270416675368e+00
1.718364041930203756e+00
1.733120813443686625e+00
1.747877584957228780e+00
1.762634356470772268e+00
1.777391127984292662e+00
1.792147899497815056e+00
1.806904671011351882e+00
1.821661442524893815e+00
1.836418214038424424e+00
1.851174985551907293e+00
1.865931757065459440e+00
1.880688528579019803e+00
1.895445300092534202e+00
1.910202071606032836e+00
1.924958843119561003e+00
1.939715614633083618e+00
1.954472386146627771e+00
1.969229157660177476e+00
1.983985929173676110e+00
1.998742700687217377e+00
2.013499472200737994e+00
2.028256243714231744e+00
2.043013015227793439e+00
2.057769786741355134e+00
2.072526558254835116e+00
2.087283329768379936e+00
2.102040101281924755e+00
2.116796872795438933e+00
2.131553644308967765e+00
2.146310415822493933e+00
2.161067187336010775e+00
2.175823958849567141e+00
2.190580730363103967e+00
2.205337501876605710e+00
2.220094273390150974e+00
2.234851044903700679e+00
2.249607816417217965e+00
2.264364587930702388e+00
2.279121359444240991e+00
2.293878130957793804e+00
2.308634902471270678e+00
2.323391673984808836e+00
2.338148445498395400e+00
